YEAR,MO,DY,HR,TEMPERATURE
2021,1,10,12,3.23
2021,1,10,13,3.22
2021,1,10,14,2.92
2021,1,10,15,1.8
2021,1,10,16,0.22
2021,1,10,17,-0.85
2021,1,10,18,-1.51
2021,1,10,19,-1.74
2021,1,10,20,-1.79
2021,1,10,21,-1.88
2021,1,10,22,-2.0
2021,1,10,23,-2.13
2021,1,11,0,-2.24
2021,1,11,1,-2.35
2021,1,11,2,-2.57
2021,1,11,3,-2.59
2021,1,11,4,-2.6
2021,1,11,5,-2.59
2021,1,11,6,-2.56
2021,1,11,7,-2.71
2021,1,11,8,-2.4
2021,1,11,9,-1.45
2021,1,11,10,-0.6
2021,1,11,11,-0.35
2021,1,11,12,-0.18
2021,1,11,13,-0.0
2021,1,11,14,0.19
2021,1,11,15,-0.34
2021,1,11,16,-2.39
2021,1,11,17,-3.18
2021,1,11,18,-3.38
2021,1,11,19,-3.52
2021,1,11,20,-3.77
2021,1,11,21,-4.01
2021,1,11,22,-3.93
2021,1,11,23,-3.62
2021,1,12,0,-3.45
2021,1,12,1,-3.42
2021,1,12,2,-3.49
2021,1,12,3,-3.58
2021,1,12,4,-3.7
2021,1,12,5,-3.78
2021,1,12,6,-3.83
2021,1,12,7,-3.83
2021,1,12,8,-3.02
2021,1,12,9,-1.13
2021,1,12,10,0.64
2021,1,12,11,1.86
2021,1,12,12,2.45
2021,1,12,13,2.59
2021,1,12,14,2.28
2021,1,12,15,1.09
2021,1,12,16,-1.27
2021,1,12,17,-2.1
2021,1,12,18,-1.77
2021,1,12,19,-2.31
2021,1,12,20,-3.08
2021,1,12,21,-3.22
2021,1,12,22,-3.65
2021,1,12,23,-3.92
2021,1,13,0,-3.14
2021,1,13,1,-2.55
2021,1,13,2,-2.31
2021,1,13,3,-2.19
2021,1,13,4,-2.07
2021,1,13,5,-2.02
2021,1,13,6,-2.17
2021,1,13,7,-2.42
2021,1,13,8,-2.38
2021,1,13,9,-0.86
2021,1,13,10,0.82
2021,1,13,11,1.69
2021,1,13,12,2.12
2021,1,13,13,2.12
2021,1,13,14,1.71
2021,1,13,15,0.44
2021,1,13,16,-1.17
2021,1,13,17,-1.41
2021,1,13,18,-1.55
2021,1,13,19,-1.6
2021,1,13,20,-1.31
2021,1,13,21,-1.11
2021,1,13,22,-1.37
2021,1,13,23,-1.74
2021,1,14,0,-2.33
2021,1,14,1,-2.56
2021,1,14,2,-2.65
2021,1,14,3,-2.58
2021,1,14,4,-2.78
2021,1,14,5,-2.61
2021,1,14,6,-3.2
2021,1,14,7,-2.95
2021,1,14,8,-2.06
2021,1,14,9,-1.24
2021,1,14,10,-0.49
2021,1,14,11,0.5
2021,1,14,12,1.55
2021,1,14,13,2.19
2021,1,14,14,2.27
2021,1,14,15,0.69
2021,1,14,16,-1.4
2021,1,14,17,-1.7
2021,1,14,18,-1.74
2021,1,14,19,-1.73
2021,1,14,20,-1.61
2021,1,14,21,-1.92
2021,1,14,22,-2.34
2021,1,14,23,-2.52
2021,1,15,0,-2.6
2021,1,15,1,-3.16
2021,1,15,2,-3.37
2021,1,15,3,-3.18
2021,1,15,4,-2.51
2021,1,15,5,-2.17
2021,1,15,6,-2.43
2021,1,15,7,-3.11
2021,1,15,8,-3.35
2021,1,15,9,-3.0
2021,1,15,10,-2.59
2021,1,15,11,-2.38
2021,1,15,12,-2.41
2021,1,15,13,-2.64
2021,1,15,14,-3.06
2021,1,15,15,-3.67
2021,1,15,16,-4.56
2021,1,15,17,-5.35
2021,1,15,18,-5.98
2021,1,15,19,-6.49
2021,1,15,20,-6.85
2021,1,15,21,-7.14
2021,1,15,22,-7.37
2021,1,15,23,-7.5
2021,1,16,0,-7.49
2021,1,16,1,-7.49
2021,1,16,2,-7.52
2021,1,16,3,-7.68
2021,1,16,4,-7.97
2021,1,16,5,-8.26
2021,1,16,6,-8.42
2021,1,16,7,-8.59
2021,1,16,8,-7.8
2021,1,16,9,-5.86
2021,1,16,10,-4.39
2021,1,16,11,-5.08
2021,1,16,12,-6.26
2021,1,16,13,-6.94
2021,1,16,14,-7.06
2021,1,16,15,-7.48
2021,1,16,16,-9.05
2021,1,16,17,-10.39
2021,1,16,18,-11.06
2021,1,16,19,-11.27
2021,1,16,20,-11.43
2021,1,16,21,-11.63
2021,1,16,22,-11.72
2021,1,16,23,-11.7
2021,1,17,0,-11.67
2021,1,17,1,-11.53
2021,1,17,2,-11.34
2021,1,17,3,-11.06
2021,1,17,4,-10.55
2021,1,17,5,-10.13
2021,1,17,6,-9.71
2021,1,17,7,-9.31
2021,1,17,8,-8.59
2021,1,17,9,-7.42
2021,1,17,10,-6.31
2021,1,17,11,-5.63
2021,1,17,12,-5.37
2021,1,17,13,-5.02
2021,1,17,14,-4.81
2021,1,17,15,-4.77
2021,1,17,16,-5.14
2021,1,17,17,-5.48
2021,1,17,18,-5.92
2021,1,17,19,-6.08
2021,1,17,20,-5.88
2021,1,17,21,-5.66
2021,1,17,22,-5.6
2021,1,17,23,-5.54
2021,1,18,0,-5.62
2021,1,18,1,-6.07
2021,1,18,2,-6.7
2021,1,18,3,-7.07
2021,1,18,4,-7.45
2021,1,18,5,-7.99
2021,1,18,6,-8.67
2021,1,18,7,-9.53
2021,1,18,8,-9.88
2021,1,18,9,-9.52
2021,1,18,10,-9.13
2021,1,18,11,-8.85
2021,1,18,12,-8.72
2021,1,18,13,-8.69
2021,1,18,14,-8.76
2021,1,18,15,-8.97
2021,1,18,16,-9.73
2021,1,18,17,-10.78
2021,1,18,18,-11.54
2021,1,18,19,-11.96
2021,1,18,20,-11.95
2021,1,18,21,-11.57
2021,1,18,22,-11.2
2021,1,18,23,-11.08
2021,1,19,0,-11.32
2021,1,19,1,-11.9
2021,1,19,2,-12.4
2021,1,19,3,-12.75
2021,1,19,4,-12.91
2021,1,19,5,-12.98
2021,1,19,6,-13.1
2021,1,19,7,-13.2
2021,1,19,8,-12.25
2021,1,19,9,-9.7
2021,1,19,10,-7.38
2021,1,19,11,-6.04
2021,1,19,12,-5.03
2021,1,19,13,-4.2
2021,1,19,14,-3.67
2021,1,19,15,-3.63
2021,1,19,16,-4.09
2021,1,19,17,-4.69
2021,1,19,18,-5.24
2021,1,19,19,-5.6
2021,1,19,20,-5.77
2021,1,19,21,-5.81
2021,1,19,22,-5.75
2021,1,19,23,-5.77
2021,1,20,0,-5.81
2021,1,20,1,-5.77
2021,1,20,2,-5.59
2021,1,20,3,-5.45
2021,1,20,4,-5.31
2021,1,20,5,-5.26
2021,1,20,6,-5.29
2021,1,20,7,-5.46
2021,1,20,8,-5.34
2021,1,20,9,-3.86
2021,1,20,10,-1.9
2021,1,20,11,-0.36
2021,1,20,12,1.05
2021,1,20,13,1.98
2021,1,20,14,2.4
2021,1,20,15,1.45
2021,1,20,16,-0.78
2021,1,20,17,-1.18
2021,1,20,18,-0.92
2021,1,20,19,-0.99
2021,1,20,20,-1.49
2021,1,20,21,-2.16
2021,1,20,22,-2.59
2021,1,20,23,-2.93
2021,1,21,0,-3.34
2021,1,21,1,-3.91
2021,1,21,2,-4.24
2021,1,21,3,-4.17
2021,1,21,4,-3.85
2021,1,21,5,-3.66
2021,1,21,6,-3.58
2021,1,21,7,-3.55
2021,1,21,8,-2.13
2021,1,21,9,0.92
2021,1,21,10,2.6
2021,1,21,11,4.34
2021,1,21,12,5.83
2021,1,21,13,6.56
2021,1,21,14,6.27
2021,1,21,15,4.12
2021,1,21,16,1.61
2021,1,21,17,0.83
2021,1,21,18,0.78
2021,1,21,19,0.67
2021,1,21,20,0.49
2021,1,21,21,0.19
2021,1,21,22,-0.13
2021,1,21,23,-0.28
2021,1,22,0,-0.38
2021,1,22,1,-0.52
2021,1,22,2,-0.67
2021,1,22,3,-0.8
2021,1,22,4,-0.87
2021,1,22,5,-0.81
2021,1,22,6,-0.77
2021,1,22,7,-0.69
2021,1,22,8,1.1
2021,1,22,9,3.2
2021,1,22,10,4.63
2021,1,22,11,6.21
2021,1,22,12,7.56
2021,1,22,13,8.24
2021,1,22,14,7.79
2021,1,22,15,5.65
2021,1,22,16,2.98
2021,1,22,17,2.39
2021,1,22,18,2.33
2021,1,22,19,2.08
2021,1,22,20,1.73
2021,1,22,21,1.41
2021,1,22,22,1.01
2021,1,22,23,0.42
2021,1,23,0,0.15
2021,1,23,1,0.1
2021,1,23,2,0.12
2021,1,23,3,0.1
2021,1,23,4,0.03
2021,1,23,5,-0.14
2021,1,23,6,-0.38
2021,1,23,7,-0.57
2021,1,23,8,1.25
2021,1,23,9,3.41
2021,1,23,10,4.74
2021,1,23,11,6.18
2021,1,23,12,7.46
2021,1,23,13,7.94
2021,1,23,14,7.21
2021,1,23,15,5.13
2021,1,23,16,3.23
2021,1,23,17,2.91
2021,1,23,18,3.15
2021,1,23,19,3.05
2021,1,23,20,2.8
2021,1,23,21,2.73
2021,1,23,22,2.11
2021,1,23,23,1.51
2021,1,24,0,1.03
2021,1,24,1,0.58
2021,1,24,2,0.56
2021,1,24,3,0.91
2021,1,24,4,1.48
2021,1,24,5,2.05
2021,1,24,6,2.22
2021,1,24,7,2.29
2021,1,24,8,2.78
2021,1,24,9,3.37
2021,1,24,10,4.36
2021,1,24,11,5.45
2021,1,24,12,5.4
2021,1,24,13,5.32
2021,1,24,14,5.3
2021,1,24,15,4.67
2021,1,24,16,2.11
2021,1,24,17,1.15
2021,1,24,18,1.08
2021,1,24,19,0.86
2021,1,24,20,0.45
2021,1,24,21,0.08
2021,1,24,22,0.01
2021,1,24,23,-0.22
2021,1,25,0,-0.47
2021,1,25,1,-0.41
2021,1,25,2,-0.23
2021,1,25,3,0.18
2021,1,25,4,0.27
2021,1,25,5,0.24
2021,1,25,6,0.02
2021,1,25,7,-0.11
2021,1,25,8,0.57
2021,1,25,9,1.98
2021,1,25,10,3.12
2021,1,25,11,3.98
2021,1,25,12,4.42
2021,1,25,13,4.69
2021,1,25,14,4.72
2021,1,25,15,3.81
2021,1,25,16,2.48
2021,1,25,17,1.6
2021,1,25,18,0.86
2021,1,25,19,0.5
2021,1,25,20,0.38
2021,1,25,21,-0.0
2021,1,25,22,-1.13
2021,1,25,23,-2.04
2021,1,26,0,-2.54
2021,1,26,1,-2.66
2021,1,26,2,-2.39
2021,1,26,3,-1.02
2021,1,26,4,-0.97
2021,1,26,5,-1.1
2021,1,26,6,-0.91
2021,1,26,7,-0.79
2021,1,26,8,0.31
2021,1,26,9,1.88
2021,1,26,10,3.76
2021,1,26,11,4.68
2021,1,26,12,4.59
2021,1,26,13,4.23
2021,1,26,14,3.08
2021,1,26,15,1.48
2021,1,26,16,0.26
2021,1,26,17,-0.34
2021,1,26,18,-0.8
2021,1,26,19,-1.1
2021,1,26,20,-1.26
2021,1,26,21,-1.35
2021,1,26,22,-1.73
2021,1,26,23,-2.03
2021,1,27,0,-2.09
2021,1,27,1,-2.1
2021,1,27,2,-2.08
2021,1,27,3,-1.95
2021,1,27,4,-1.69
2021,1,27,5,-1.74
2021,1,27,6,-1.96
2021,1,27,7,-2.06
2021,1,27,8,-1.77
2021,1,27,9,-1.27
2021,1,27,10,-0.78
2021,1,27,11,-0.32
2021,1,27,12,0.05
2021,1,27,13,0.23
2021,1,27,14,0.2
2021,1,27,15,-0.04
2021,1,27,16,-0.49
2021,1,27,17,-0.93
2021,1,27,18,-1.06
2021,1,27,19,-0.96
2021,1,27,20,-0.76
2021,1,27,21,-0.81
2021,1,27,22,-0.85
2021,1,27,23,-0.93
2021,1,28,0,-1.18
2021,1,28,1,-1.42
2021,1,28,2,-1.62
2021,1,28,3,-1.73
2021,1,28,4,-1.81
2021,1,28,5,-1.71
2021,1,28,6,-1.49
2021,1,28,7,-1.38
2021,1,28,8,-1.11
2021,1,28,9,-0.63
2021,1,28,10,-0.1
2021,1,28,11,0.13
2021,1,28,12,0.23
2021,1,28,13,0.28
2021,1,28,14,-0.13
2021,1,28,15,-0.74
2021,1,28,16,-1.63
2021,1,28,17,-2.38
2021,1,28,18,-2.37
2021,1,28,19,-2.54
2021,1,28,20,-3.4
2021,1,28,21,-3.96
2021,1,28,22,-4.37
2021,1,28,23,-4.65
2021,1,29,0,-4.59
2021,1,29,1,-4.44
2021,1,29,2,-4.14
2021,1,29,3,-3.48
2021,1,29,4,-2.96
2021,1,29,5,-2.5
2021,1,29,6,-2.15
2021,1,29,7,-1.97
2021,1,29,8,-0.8
2021,1,29,9,0.52
2021,1,29,10,1.62
2021,1,29,11,2.88
2021,1,29,12,3.96
2021,1,29,13,4.6
2021,1,29,14,4.83
2021,1,29,15,3.65
2021,1,29,16,1.43
2021,1,29,17,0.4
2021,1,29,18,-0.08
2021,1,29,19,-0.4
2021,1,29,20,-0.52
2021,1,29,21,-0.85
2021,1,29,22,-1.31
2021,1,29,23,-1.16
2021,1,30,0,-0.95
2021,1,30,1,-0.78
2021,1,30,2,-0.85
2021,1,30,3,-0.92
2021,1,30,4,-0.81
2021,1,30,5,-0.63
2021,1,30,6,-0.6
2021,1,30,7,-0.45
2021,1,30,8,0.32
2021,1,30,9,1.94
2021,1,30,10,4.21
2021,1,30,11,6.72
2021,1,30,12,8.19
2021,1,30,13,8.85
2021,1,30,14,8.47
2021,1,30,15,5.87
2021,1,30,16,2.41
2021,1,30,17,0.7
2021,1,30,18,0.19
2021,1,30,19,-0.07
2021,1,30,20,0.12
2021,1,30,21,0.44
2021,1,30,22,0.71
2021,1,30,23,0.71
2021,1,31,0,0.76
2021,1,31,1,1.23
2021,1,31,2,0.1
2021,1,31,3,-1.35
2021,1,31,4,-1.98
2021,1,31,5,-2.27
2021,1,31,6,-2.48
2021,1,31,7,-2.56
2021,1,31,8,-2.07
2021,1,31,9,-1.4
2021,1,31,10,-0.72
2021,1,31,11,-0.25
2021,1,31,12,-0.13
2021,1,31,13,-0.06
2021,1,31,14,-0.02
2021,1,31,15,-0.2
2021,1,31,16,-1.06
2021,1,31,17,-1.45
2021,1,31,18,-1.62
2021,1,31,19,-1.91
2021,1,31,20,-2.09
2021,1,31,21,-2.2
2021,1,31,22,-2.38
2021,1,31,23,-2.53
2021,2,1,0,-2.7
2021,2,1,1,-2.81
2021,2,1,2,-2.92
2021,2,1,3,-2.88
2021,2,1,4,-2.84
2021,2,1,5,-2.93
2021,2,1,6,-3.07
2021,2,1,7,-3.2
2021,2,1,8,-3.14
2021,2,1,9,-2.9
2021,2,1,10,-2.63
2021,2,1,11,-2.24
2021,2,1,12,-1.56
2021,2,1,13,-0.97
2021,2,1,14,-0.89
2021,2,1,15,-1.2
2021,2,1,16,-2.13
2021,2,1,17,-3.32
2021,2,1,18,-3.92
2021,2,1,19,-4.3
2021,2,1,20,-4.52
2021,2,1,21,-4.6
2021,2,1,22,-4.74
2021,2,1,23,-4.87
2021,2,2,0,-4.94
2021,2,2,1,-5.02
2021,2,2,2,-5.02
2021,2,2,3,-4.95
2021,2,2,4,-4.96
2021,2,2,5,-5.16
2021,2,2,6,-5.36
2021,2,2,7,-5.42
2021,2,2,8,-4.86
2021,2,2,9,-3.32
2021,2,2,10,-1.58
2021,2,2,11,-0.02
2021,2,2,12,1.44
2021,2,2,13,2.33
2021,2,2,14,2.84
2021,2,2,15,2.63
2021,2,2,16,0.57
2021,2,2,17,-0.85
2021,2,2,18,-0.81
2021,2,2,19,-0.13
2021,2,2,20,0.03
2021,2,2,21,-0.27
2021,2,2,22,-0.38
2021,2,2,23,-0.35
2021,2,3,0,-0.38
2021,2,3,1,-0.34
2021,2,3,2,-0.31
2021,2,3,3,-0.33
2021,2,3,4,-0.38
2021,2,3,5,-0.45
2021,2,3,6,-0.47
2021,2,3,7,-0.44
2021,2,3,8,0.01
2021,2,3,9,0.69
2021,2,3,10,1.82
2021,2,3,11,3.17
2021,2,3,12,4.83
2021,2,3,13,6.03
2021,2,3,14,6.11
2021,2,3,15,4.84
2021,2,3,16,2.57
2021,2,3,17,0.95
2021,2,3,18,0.55
2021,2,3,19,0.13
2021,2,3,20,-0.09
2021,2,3,21,0.26
2021,2,3,22,0.5
2021,2,3,23,0.75
2021,2,4,0,1.11
2021,2,4,1,1.42
2021,2,4,2,1.48
2021,2,4,3,1.38
2021,2,4,4,1.22
2021,2,4,5,1.2
2021,2,4,6,1.29
2021,2,4,7,1.37
2021,2,4,8,2.38
2021,2,4,9,4.33
2021,2,4,10,6.39
2021,2,4,11,8.36
2021,2,4,12,9.84
2021,2,4,13,10.12
2021,2,4,14,10.13
2021,2,4,15,8.87
2021,2,4,16,6.19
2021,2,4,17,4.34
2021,2,4,18,3.28
2021,2,4,19,2.4
2021,2,4,20,2.23
2021,2,4,21,1.55
2021,2,4,22,0.63
2021,2,4,23,-0.55
2021,2,5,0,-1.46
2021,2,5,1,-2.17
2021,2,5,2,-2.85
2021,2,5,3,-3.4
2021,2,5,4,-3.7
2021,2,5,5,-3.95
2021,2,5,6,-4.23
2021,2,5,7,-4.09
2021,2,5,8,-2.07
2021,2,5,9,0.33
2021,2,5,10,1.77
2021,2,5,11,2.49
2021,2,5,12,2.93
2021,2,5,13,3.69
2021,2,5,14,4.03
2021,2,5,15,3.56
2021,2,5,16,1.35
2021,2,5,17,0.12
2021,2,5,18,-0.06
2021,2,5,19,-0.26
2021,2,5,20,-0.7
2021,2,5,21,-1.06
2021,2,5,22,-1.15
2021,2,5,23,-1.45
2021,2,6,0,-1.74
2021,2,6,1,-1.92
2021,2,6,2,-2.02
2021,2,6,3,-2.18
2021,2,6,4,-2.44
2021,2,6,5,-2.78
2021,2,6,6,-3.01
2021,2,6,7,-3.06
2021,2,6,8,-2.52
2021,2,6,9,-1.96
2021,2,6,10,-1.24
2021,2,6,11,-0.92
2021,2,6,12,-1.02
2021,2,6,13,-1.13
2021,2,6,14,-1.38
2021,2,6,15,-1.74
2021,2,6,16,-2.49
2021,2,6,17,-3.2
2021,2,6,18,-3.52
2021,2,6,19,-3.88
2021,2,6,20,-4.39
2021,2,6,21,-4.92
2021,2,6,22,-5.32
2021,2,6,23,-5.69
2021,2,7,0,-6.08
2021,2,7,1,-6.44
2021,2,7,2,-6.77
2021,2,7,3,-6.99
2021,2,7,4,-6.98
2021,2,7,5,-6.68
2021,2,7,6,-6.65
2021,2,7,7,-6.62
2021,2,7,8,-5.94
2021,2,7,9,-5.31
2021,2,7,10,-4.74
2021,2,7,11,-4.13
2021,2,7,12,-3.77
2021,2,7,13,-3.56
2021,2,7,14,-3.45
2021,2,7,15,-3.6
2021,2,7,16,-3.83
2021,2,7,17,-4.04
2021,2,7,18,-4.13
2021,2,7,19,-4.19
2021,2,7,20,-4.19
2021,2,7,21,-4.12
2021,2,7,22,-4.18
2021,2,7,23,-4.28
2021,2,8,0,-4.27
2021,2,8,1,-4.09
2021,2,8,2,-3.7
2021,2,8,3,-3.39
2021,2,8,4,-2.99
2021,2,8,5,-2.75
2021,2,8,6,-2.74
2021,2,8,7,-2.76
2021,2,8,8,-2.54
2021,2,8,9,-2.41
2021,2,8,10,-2.24
2021,2,8,11,-2.02
2021,2,8,12,-1.62
2021,2,8,13,-1.11
2021,2,8,14,-0.78
2021,2,8,15,-0.59
2021,2,8,16,-0.51
2021,2,8,17,0.04
2021,2,8,18,0.31
2021,2,8,19,0.43
2021,2,8,20,0.45
2021,2,8,21,0.48
2021,2,8,22,0.62
2021,2,8,23,0.87
2021,2,9,0,1.05
2021,2,9,1,1.1
2021,2,9,2,1.06
2021,2,9,3,1.03
2021,2,9,4,0.9
2021,2,9,5,0.74
2021,2,9,6,0.65
2021,2,9,7,0.61
2021,2,9,8,0.94
2021,2,9,9,1.61
2021,2,9,10,2.87
2021,2,9,11,3.8
2021,2,9,12,4.54
2021,2,9,13,5.33
2021,2,9,14,5.88
2021,2,9,15,5.02
2021,2,9,16,1.66
2021,2,9,17,-0.91
2021,2,9,18,-0.72
2021,2,9,19,-0.2
2021,2,9,20,-0.14
2021,2,9,21,-0.15
2021,2,9,22,0.01
2021,2,9,23,0.42
2021,2,10,0,0.76
2021,2,10,1,1.31
2021,2,10,2,1.73
2021,2,10,3,1.76
2021,2,10,4,1.83
2021,2,10,5,2.01
2021,2,10,6,2.05
2021,2,10,7,2.05
2021,2,10,8,3.76
2021,2,10,9,3.9
2021,2,10,10,3.57
2021,2,10,11,3.89
2021,2,10,12,4.32
2021,2,10,13,4.47
2021,2,10,14,4.09
2021,2,10,15,2.82
2021,2,10,16,0.85
2021,2,10,17,-1.05
2021,2,10,18,-1.73
2021,2,10,19,-1.92
2021,2,10,20,-2.03
2021,2,10,21,-1.78
2021,2,10,22,-1.39
2021,2,10,23,-1.42
2021,2,11,0,-2.15
2021,2,11,1,-2.44
2021,2,11,2,-1.53
2021,2,11,3,-0.92
2021,2,11,4,-0.6
2021,2,11,5,-0.35
2021,2,11,6,-0.01
2021,2,11,7,0.34
2021,2,11,8,0.79
2021,2,11,9,1.69
2021,2,11,10,2.93
2021,2,11,11,4.61
2021,2,11,12,6.08
2021,2,11,13,7.6
2021,2,11,14,7.51
2021,2,11,15,4.05
2021,2,11,16,-0.36
2021,2,11,17,-2.98
2021,2,11,18,-3.65
2021,2,11,19,-4.26
2021,2,11,20,-4.98
2021,2,11,21,-5.51
2021,2,11,22,-5.98
2021,2,11,23,-6.27
2021,2,12,0,-6.49
2021,2,12,1,-6.67
2021,2,12,2,-6.97
2021,2,12,3,-7.43
2021,2,12,4,-7.81
2021,2,12,5,-7.95
2021,2,12,6,-7.98
2021,2,12,7,-7.99
2021,2,12,8,-7.85
2021,2,12,9,-7.66
2021,2,12,10,-7.35
2021,2,12,11,-7.24
2021,2,12,12,-7.56
2021,2,12,13,-8.08
2021,2,12,14,-8.29
2021,2,12,15,-8.47
2021,2,12,16,-9.1
2021,2,12,17,-9.94
2021,2,12,18,-10.54
2021,2,12,19,-10.83
2021,2,12,20,-10.64
2021,2,12,21,-9.97
2021,2,12,22,-9.56
2021,2,12,23,-9.47
2021,2,13,0,-9.24
2021,2,13,1,-9.07
2021,2,13,2,-9.38
2021,2,13,3,-9.7
2021,2,13,4,-10.01
2021,2,13,5,-10.24
2021,2,13,6,-10.45
2021,2,13,7,-10.4
2021,2,13,8,-8.99
2021,2,13,9,-7.39
2021,2,13,10,-6.41
2021,2,13,11,-5.91
2021,2,13,12,-5.4
2021,2,13,13,-5.13
2021,2,13,14,-5.1
2021,2,13,15,-5.23
2021,2,13,16,-5.95
2021,2,13,17,-7.07
2021,2,13,18,-7.75
2021,2,13,19,-8.25
2021,2,13,20,-8.45
2021,2,13,21,-8.39
2021,2,13,22,-7.78
2021,2,13,23,-6.95
2021,2,14,0,-6.59
2021,2,14,1,-6.43
2021,2,14,2,-6.52
2021,2,14,3,-6.85
2021,2,14,4,-7.11
2021,2,14,5,-6.95
2021,2,14,6,-6.7
2021,2,14,7,-6.31
2021,2,14,8,-4.77
2021,2,14,9,-3.13
2021,2,14,10,-1.66
2021,2,14,11,-1.02
2021,2,14,12,-0.72
2021,2,14,13,-0.51
2021,2,14,14,-0.49
2021,2,14,15,-0.73
2021,2,14,16,-1.43
2021,2,14,17,-2.38
2021,2,14,18,-2.69
2021,2,14,19,-3.02
2021,2,14,20,-3.41
2021,2,14,21,-3.79
2021,2,14,22,-4.1
2021,2,14,23,-4.33
2021,2,15,0,-4.48
2021,2,15,1,-4.64
2021,2,15,2,-4.7
2021,2,15,3,-4.89
2021,2,15,4,-4.95
2021,2,15,5,-4.78
2021,2,15,6,-4.64
2021,2,15,7,-4.21
2021,2,15,8,-3.6
2021,2,15,9,-3.0
2021,2,15,10,-2.06
2021,2,15,11,-1.07
2021,2,15,12,-0.81
2021,2,15,13,-0.9
2021,2,15,14,-1.07
2021,2,15,15,-1.59
2021,2,15,16,-2.41
2021,2,15,17,-3.63
2021,2,15,18,-4.55
2021,2,15,19,-5.45
2021,2,15,20,-6.2
2021,2,15,21,-6.88
2021,2,15,22,-7.51
2021,2,15,23,-7.91
2021,2,16,0,-8.17
2021,2,16,1,-8.45
2021,2,16,2,-8.6
2021,2,16,3,-8.76
2021,2,16,4,-9.4
2021,2,16,5,-10.58
2021,2,16,6,-11.33
2021,2,16,7,-11.06
2021,2,16,8,-8.99
2021,2,16,9,-7.56
2021,2,16,10,-6.86
2021,2,16,11,-6.13
2021,2,16,12,-5.5
2021,2,16,13,-5.06
2021,2,16,14,-4.88
2021,2,16,15,-5.11
2021,2,16,16,-6.19
2021,2,16,17,-8.2
2021,2,16,18,-9.59
2021,2,16,19,-10.49
2021,2,16,20,-11.18
2021,2,16,21,-11.7
2021,2,16,22,-12.0
2021,2,16,23,-12.17
2021,2,17,0,-12.31
2021,2,17,1,-12.44
2021,2,17,2,-12.6
2021,2,17,3,-12.74
2021,2,17,4,-12.69
2021,2,17,5,-12.61
2021,2,17,6,-12.34
2021,2,17,7,-11.36
2021,2,17,8,-9.13
2021,2,17,9,-6.74
2021,2,17,10,-4.52
2021,2,17,11,-2.17
2021,2,17,12,-0.29
2021,2,17,13,0.63
2021,2,17,14,1.01
2021,2,17,15,1.02
2021,2,17,16,0.13
2021,2,17,17,-1.58
2021,2,17,18,-2.27
2021,2,17,19,-2.83
2021,2,17,20,-3.38
2021,2,17,21,-3.72
2021,2,17,22,-3.4
2021,2,17,23,-2.67
2021,2,18,0,-2.38
2021,2,18,1,-2.78
2021,2,18,2,-3.31
2021,2,18,3,-3.63
2021,2,18,4,-3.81
2021,2,18,5,-3.81
2021,2,18,6,-3.88
2021,2,18,7,-3.71
2021,2,18,8,-2.34
2021,2,18,9,-0.77
2021,2,18,10,0.07
2021,2,18,11,0.03
2021,2,18,12,-0.32
2021,2,18,13,-0.62
2021,2,18,14,-1.38
2021,2,18,15,-2.25
2021,2,18,16,-3.27
2021,2,18,17,-4.42
2021,2,18,18,-5.16
2021,2,18,19,-5.95
2021,2,18,20,-6.77
2021,2,18,21,-7.38
2021,2,18,22,-8.76
2021,2,18,23,-10.37
2021,2,19,0,-11.26
2021,2,19,1,-11.83
2021,2,19,2,-12.28
2021,2,19,3,-12.62
2021,2,19,4,-12.85
2021,2,19,5,-13.13
2021,2,19,6,-13.52
2021,2,19,7,-13.12
2021,2,19,8,-10.76
2021,2,19,9,-7.62
2021,2,19,10,-5.57
2021,2,19,11,-4.1
2021,2,19,12,-2.86
2021,2,19,13,-1.85
2021,2,19,14,-1.18
2021,2,19,15,-1.23
2021,2,19,16,-2.64
2021,2,19,17,-4.69
2021,2,19,18,-5.31
2021,2,19,19,-5.83
2021,2,19,20,-6.2
2021,2,19,21,-6.48
2021,2,19,22,-6.67
2021,2,19,23,-6.77
2021,2,20,0,-6.77
2021,2,20,1,-6.71
2021,2,20,2,-6.63
2021,2,20,3,-6.52
2021,2,20,4,-6.42
2021,2,20,5,-6.35
2021,2,20,6,-6.35
2021,2,20,7,-6.21
2021,2,20,8,-5.56
2021,2,20,9,-3.88
2021,2,20,10,-1.45
2021,2,20,11,0.79
2021,2,20,12,2.21
2021,2,20,13,3.01
2021,2,20,14,3.39
2021,2,20,15,3.32
2021,2,20,16,2.26
2021,2,20,17,0.65
2021,2,20,18,-0.31
2021,2,20,19,-0.81
2021,2,20,20,-1.22
2021,2,20,21,-1.54
2021,2,20,22,-1.84
2021,2,20,23,-2.21
2021,2,21,0,-2.77
2021,2,21,1,-3.13
2021,2,21,2,-3.35
2021,2,21,3,-3.55
2021,2,21,4,-3.73
2021,2,21,5,-3.77
2021,2,21,6,-3.96
2021,2,21,7,-3.29
2021,2,21,8,-1.45
2021,2,21,9,0.01
2021,2,21,10,1.66
2021,2,21,11,3.37
2021,2,21,12,4.51
2021,2,21,13,5.2
2021,2,21,14,5.58
2021,2,21,15,5.4
2021,2,21,16,3.96
2021,2,21,17,2.69
2021,2,21,18,2.25
2021,2,21,19,1.99
2021,2,21,20,1.65
2021,2,21,21,1.26
2021,2,21,22,0.88
