YEAR,MO,DY,HR,IRRADIATION
2020,2,14,12,294.42
2020,2,14,13,370.64
2020,2,14,14,304.91
2020,2,14,15,213.45
2020,2,14,16,102.92
2020,2,14,17,14.77
2020,2,14,18,0.0
2020,2,14,19,0.0
2020,2,14,20,0.0
2020,2,14,21,0.0
2020,2,14,22,0.0
2020,2,14,23,0.0
2020,2,15,0,0.0
2020,2,15,1,0.0
2020,2,15,2,0.0
2020,2,15,3,0.0
2020,2,15,4,0.0
2020,2,15,5,0.0
2020,2,15,6,0.0
2020,2,15,7,8.49
2020,2,15,8,72.71
2020,2,15,9,121.52
2020,2,15,10,221.96
2020,2,15,11,305.23
2020,2,15,12,338.7
2020,2,15,13,334.61
2020,2,15,14,262.41
2020,2,15,15,183.81
2020,2,15,16,94.67
2020,2,15,17,23.15
2020,2,15,18,0.0
2020,2,15,19,0.0
2020,2,15,20,0.0
2020,2,15,21,0.0
2020,2,15,22,0.0
2020,2,15,23,0.0
2020,2,16,0,0.0
2020,2,16,1,0.0
2020,2,16,2,0.0
2020,2,16,3,0.0
2020,2,16,4,0.0
2020,2,16,5,0.0
2020,2,16,6,0.0
2020,2,16,7,11.58
2020,2,16,8,95.88
2020,2,16,9,228.07
2020,2,16,10,347.98
2020,2,16,11,419.02
2020,2,16,12,473.46
2020,2,16,13,517.5
2020,2,16,14,441.68
2020,2,16,15,334.15
2020,2,16,16,172.62
2020,2,16,17,27.13
2020,2,16,18,0.0
2020,2,16,19,0.0
2020,2,16,20,0.0
2020,2,16,21,0.0
2020,2,16,22,0.0
2020,2,16,23,0.0
2020,2,17,0,0.0
2020,2,17,1,0.0
2020,2,17,2,0.0
2020,2,17,3,0.0
2020,2,17,4,0.0
2020,2,17,5,0.0
2020,2,17,6,0.0
2020,2,17,7,13.64
2020,2,17,8,132.2
2020,2,17,9,294.22
2020,2,17,10,437.29
2020,2,17,11,539.41
2020,2,17,12,582.1
2020,2,17,13,553.97
2020,2,17,14,481.39
2020,2,17,15,351.17
2020,2,17,16,180.77
2020,2,17,17,30.18
2020,2,17,18,0.0
2020,2,17,19,0.0
2020,2,17,20,0.0
2020,2,17,21,0.0
2020,2,17,22,0.0
2020,2,17,23,0.0
2020,2,18,0,0.0
2020,2,18,1,0.0
2020,2,18,2,0.0
2020,2,18,3,0.0
2020,2,18,4,0.0
2020,2,18,5,0.0
2020,2,18,6,0.0
2020,2,18,7,13.66
2020,2,18,8,124.91
2020,2,18,9,282.8
2020,2,18,10,418.06
2020,2,18,11,472.51
2020,2,18,12,514.07
2020,2,18,13,443.05
2020,2,18,14,348.83
2020,2,18,15,241.28
2020,2,18,16,121.03
2020,2,18,17,24.85
2020,2,18,18,0.0
2020,2,18,19,0.0
2020,2,18,20,0.0
2020,2,18,21,0.0
2020,2,18,22,0.0
2020,2,18,23,0.0
2020,2,19,0,0.0
2020,2,19,1,0.0
2020,2,19,2,0.0
2020,2,19,3,0.0
2020,2,19,4,0.0
2020,2,19,5,0.0
2020,2,19,6,0.0
2020,2,19,7,11.16
2020,2,19,8,81.76
2020,2,19,9,135.41
2020,2,19,10,198.23
2020,2,19,11,252.99
2020,2,19,12,268.91
2020,2,19,13,190.25
2020,2,19,14,147.21
2020,2,19,15,135.36
2020,2,19,16,62.09
2020,2,19,17,21.35
2020,2,19,18,0.0
2020,2,19,19,0.0
2020,2,19,20,0.0
2020,2,19,21,0.0
2020,2,19,22,0.0
2020,2,19,23,0.0
2020,2,20,0,0.0
2020,2,20,1,0.0
2020,2,20,2,0.0
2020,2,20,3,0.0
2020,2,20,4,0.0
2020,2,20,5,0.0
2020,2,20,6,0.0
2020,2,20,7,14.79
2020,2,20,8,88.77
2020,2,20,9,186.31
2020,2,20,10,294.48
2020,2,20,11,359.8
2020,2,20,12,369.38
2020,2,20,13,293.23
2020,2,20,14,262.35
2020,2,20,15,189.08
2020,2,20,16,98.3
2020,2,20,17,22.21
2020,2,20,18,0.0
2020,2,20,19,0.0
2020,2,20,20,0.0
2020,2,20,21,0.0
2020,2,20,22,0.0
2020,2,20,23,0.0
2020,2,21,0,0.0
2020,2,21,1,0.0
2020,2,21,2,0.0
2020,2,21,3,0.0
2020,2,21,4,0.0
2020,2,21,5,0.0
2020,2,21,6,0.0
2020,2,21,7,14.73
2020,2,21,8,86.71
2020,2,21,9,125.27
2020,2,21,10,228.14
2020,2,21,11,273.51
2020,2,21,12,328.48
2020,2,21,13,309.14
2020,2,21,14,242.32
2020,2,21,15,204.12
2020,2,21,16,109.64
2020,2,21,17,21.41
2020,2,21,18,0.0
2020,2,21,19,0.0
2020,2,21,20,0.0
2020,2,21,21,0.0
2020,2,21,22,0.0
2020,2,21,23,0.0
2020,2,22,0,0.0
2020,2,22,1,0.0
2020,2,22,2,0.0
2020,2,22,3,0.0
2020,2,22,4,0.0
2020,2,22,5,0.0
2020,2,22,6,0.0
2020,2,22,7,14.52
2020,2,22,8,102.81
2020,2,22,9,173.63
2020,2,22,10,227.66
2020,2,22,11,288.7
2020,2,22,12,259.73
2020,2,22,13,279.98
2020,2,22,14,231.67
2020,2,22,15,166.38
2020,2,22,16,84.97
2020,2,22,17,33.61
2020,2,22,18,0.0
2020,2,22,19,0.0
2020,2,22,20,0.0
2020,2,22,21,0.0
2020,2,22,22,0.0
2020,2,22,23,0.0
2020,2,23,0,0.0
2020,2,23,1,0.0
2020,2,23,2,0.0
2020,2,23,3,0.0
2020,2,23,4,0.0
2020,2,23,5,0.0
2020,2,23,6,0.0
2020,2,23,7,17.08
2020,2,23,8,89.16
2020,2,23,9,185.52
2020,2,23,10,286.73
2020,2,23,11,337.74
2020,2,23,12,340.53
2020,2,23,13,350.26
2020,2,23,14,392.74
2020,2,23,15,275.76
2020,2,23,16,150.98
2020,2,23,17,30.16
2020,2,23,18,0.0
2020,2,23,19,0.0
2020,2,23,20,0.0
2020,2,23,21,0.0
2020,2,23,22,0.0
2020,2,23,23,0.0
2020,2,24,0,0.0
2020,2,24,1,0.0
2020,2,24,2,0.0
2020,2,24,3,0.0
2020,2,24,4,0.0
2020,2,24,5,0.0
2020,2,24,6,0.0
2020,2,24,7,20.98
2020,2,24,8,98.15
2020,2,24,9,217.41
2020,2,24,10,299.78
2020,2,24,11,361.77
2020,2,24,12,457.66
2020,2,24,13,445.45
2020,2,24,14,377.79
2020,2,24,15,269.17
2020,2,24,16,175.3
2020,2,24,17,47.04
2020,2,24,18,0.0
2020,2,24,19,0.0
2020,2,24,20,0.0
2020,2,24,21,0.0
2020,2,24,22,0.0
2020,2,24,23,0.0
2020,2,25,0,0.0
2020,2,25,1,0.0
2020,2,25,2,0.0
2020,2,25,3,0.0
2020,2,25,4,0.0
2020,2,25,5,0.0
2020,2,25,6,0.0
2020,2,25,7,32.91
2020,2,25,8,181.99
2020,2,25,9,352.53
2020,2,25,10,479.22
2020,2,25,11,576.66
2020,2,25,12,625.36
2020,2,25,13,597.95
2020,2,25,14,525.09
2020,2,25,15,380.14
2020,2,25,16,213.91
2020,2,25,17,38.88
2020,2,25,18,0.0
2020,2,25,19,0.0
2020,2,25,20,0.0
2020,2,25,21,0.0
2020,2,25,22,0.0
2020,2,25,23,0.0
2020,2,26,0,0.0
2020,2,26,1,0.0
2020,2,26,2,0.0
2020,2,26,3,0.0
2020,2,26,4,0.0
2020,2,26,5,0.0
2020,2,26,6,0.0
2020,2,26,7,25.89
2020,2,26,8,154.79
2020,2,26,9,289.12
2020,2,26,10,436.01
2020,2,26,11,545.76
2020,2,26,12,591.78
2020,2,26,13,535.56
2020,2,26,14,467.51
2020,2,26,15,346.46
2020,2,26,16,192.26
2020,2,26,17,41.76
2020,2,26,18,0.0
2020,2,26,19,0.0
2020,2,26,20,0.0
2020,2,26,21,0.0
2020,2,26,22,0.0
2020,2,26,23,0.0
2020,2,27,0,0.0
2020,2,27,1,0.0
2020,2,27,2,0.0
2020,2,27,3,0.0
2020,2,27,4,0.0
2020,2,27,5,0.0
2020,2,27,6,0.0
2020,2,27,7,21.39
2020,2,27,8,97.99
2020,2,27,9,185.36
2020,2,27,10,284.74
2020,2,27,11,275.66
2020,2,27,12,141.08
2020,2,27,13,162.66
2020,2,27,14,83.71
2020,2,27,15,66.5
2020,2,27,16,34.42
2020,2,27,17,29.21
2020,2,27,18,0.0
2020,2,27,19,0.0
2020,2,27,20,0.0
2020,2,27,21,0.0
2020,2,27,22,0.0
2020,2,27,23,0.0
2020,2,28,0,0.0
2020,2,28,1,0.0
2020,2,28,2,0.0
2020,2,28,3,0.0
2020,2,28,4,0.0
2020,2,28,5,0.0
2020,2,28,6,0.0
2020,2,28,7,31.59
2020,2,28,8,164.27
2020,2,28,9,322.47
2020,2,28,10,441.6
2020,2,28,11,505.98
2020,2,28,12,569.12
2020,2,28,13,471.05
2020,2,28,14,310.48
2020,2,28,15,216.37
2020,2,28,16,99.01
2020,2,28,17,25.73
2020,2,28,18,0.0
2020,2,28,19,0.0
2020,2,28,20,0.0
2020,2,28,21,0.0
2020,2,28,22,0.0
2020,2,28,23,0.0
2020,2,29,0,0.0
2020,2,29,1,0.0
2020,2,29,2,0.0
2020,2,29,3,0.0
2020,2,29,4,0.0
2020,2,29,5,0.0
2020,2,29,6,0.0
2020,2,29,7,31.23
2020,2,29,8,134.55
2020,2,29,9,258.68
2020,2,29,10,360.44
2020,2,29,11,370.09
2020,2,29,12,430.89
2020,2,29,13,398.98
2020,2,29,14,337.84
2020,2,29,15,254.69
2020,2,29,16,132.47
2020,2,29,17,61.7
2020,2,29,18,0.0
2020,2,29,19,0.0
2020,2,29,20,0.0
2020,2,29,21,0.0
2020,2,29,22,0.0
2020,2,29,23,0.0
2020,3,1,0,0.0
2020,3,1,1,0.0
2020,3,1,2,0.0
2020,3,1,3,0.0
2020,3,1,4,0.0
2020,3,1,5,0.0
2020,3,1,6,0.0
2020,3,1,7,37.17
2020,3,1,8,157.88
2020,3,1,9,283.84
2020,3,1,10,378.75
2020,3,1,11,491.9
2020,3,1,12,485.14
2020,3,1,13,460.6
2020,3,1,14,422.08
2020,3,1,15,313.03
2020,3,1,16,186.51
2020,3,1,17,49.14
2020,3,1,18,0.0
2020,3,1,19,0.0
2020,3,1,20,0.0
2020,3,1,21,0.0
2020,3,1,22,0.0
2020,3,1,23,0.0
2020,3,2,0,0.0
2020,3,2,1,0.0
2020,3,2,2,0.0
2020,3,2,3,0.0
2020,3,2,4,0.0
2020,3,2,5,0.0
2020,3,2,6,0.0
2020,3,2,7,22.9
2020,3,2,8,65.41
2020,3,2,9,123.85
2020,3,2,10,187.03
2020,3,2,11,380.96
2020,3,2,12,395.9
2020,3,2,13,423.3
2020,3,2,14,387.78
2020,3,2,15,297.56
2020,3,2,16,186.26
2020,3,2,17,67.11
2020,3,2,18,0.0
2020,3,2,19,0.0
2020,3,2,20,0.0
2020,3,2,21,0.0
2020,3,2,22,0.0
2020,3,2,23,0.0
2020,3,3,0,0.0
2020,3,3,1,0.0
2020,3,3,2,0.0
2020,3,3,3,0.0
2020,3,3,4,0.0
2020,3,3,5,0.0
2020,3,3,6,0.0
2020,3,3,7,27.2
2020,3,3,8,106.34
2020,3,3,9,200.9
2020,3,3,10,197.56
2020,3,3,11,324.28
2020,3,3,12,483.52
2020,3,3,13,434.82
2020,3,3,14,278.37
2020,3,3,15,207.73
2020,3,3,16,119.01
2020,3,3,17,32.33
2020,3,3,18,0.0
2020,3,3,19,0.0
2020,3,3,20,0.0
2020,3,3,21,0.0
2020,3,3,22,0.0
2020,3,3,23,0.0
2020,3,4,0,0.0
2020,3,4,1,0.0
2020,3,4,2,0.0
2020,3,4,3,0.0
2020,3,4,4,0.0
2020,3,4,5,0.0
2020,3,4,6,0.0
2020,3,4,7,29.42
2020,3,4,8,98.44
2020,3,4,9,142.04
2020,3,4,10,340.4
2020,3,4,11,314.61
2020,3,4,12,291.62
2020,3,4,13,332.93
2020,3,4,14,295.9
2020,3,4,15,170.55
2020,3,4,16,113.73
2020,3,4,17,43.91
2020,3,4,18,0.0
2020,3,4,19,0.0
2020,3,4,20,0.0
2020,3,4,21,0.0
2020,3,4,22,0.0
2020,3,4,23,0.0
2020,3,5,0,0.0
2020,3,5,1,0.0
2020,3,5,2,0.0
2020,3,5,3,0.0
2020,3,5,4,0.0
2020,3,5,5,0.0
2020,3,5,6,0.0
2020,3,5,7,26.05
2020,3,5,8,53.55
2020,3,5,9,104.23
2020,3,5,10,146.38
2020,3,5,11,180.11
2020,3,5,12,182.46
2020,3,5,13,189.93
2020,3,5,14,133.89
2020,3,5,15,112.15
2020,3,5,16,72.12
2020,3,5,17,21.85
2020,3,5,18,0.0
2020,3,5,19,0.0
2020,3,5,20,0.0
2020,3,5,21,0.0
2020,3,5,22,0.0
2020,3,5,23,0.0
2020,3,6,0,0.0
2020,3,6,1,0.0
2020,3,6,2,0.0
2020,3,6,3,0.0
2020,3,6,4,0.0
2020,3,6,5,0.0
2020,3,6,6,0.0
2020,3,6,7,48.88
2020,3,6,8,160.01
2020,3,6,9,300.23
2020,3,6,10,427.26
2020,3,6,11,489.52
2020,3,6,12,596.12
2020,3,6,13,512.74
2020,3,6,14,330.66
2020,3,6,15,243.25
2020,3,6,16,127.79
2020,3,6,17,47.29
2020,3,6,18,0.0
2020,3,6,19,0.0
2020,3,6,20,0.0
2020,3,6,21,0.0
2020,3,6,22,0.0
2020,3,6,23,0.0
2020,3,7,0,0.0
2020,3,7,1,0.0
2020,3,7,2,0.0
2020,3,7,3,0.0
2020,3,7,4,0.0
2020,3,7,5,0.0
2020,3,7,6,0.0
2020,3,7,7,48.65
2020,3,7,8,151.74
2020,3,7,9,287.85
2020,3,7,10,430.71
2020,3,7,11,505.47
2020,3,7,12,557.38
2020,3,7,13,477.24
2020,3,7,14,377.59
2020,3,7,15,296.3
2020,3,7,16,184.89
2020,3,7,17,59.33
2020,3,7,18,0.0
2020,3,7,19,0.0
2020,3,7,20,0.0
2020,3,7,21,0.0
2020,3,7,22,0.0
2020,3,7,23,0.0
2020,3,8,0,0.0
2020,3,8,1,0.0
2020,3,8,2,0.0
2020,3,8,3,0.0
2020,3,8,4,0.0
2020,3,8,5,0.0
2020,3,8,6,0.0
2020,3,8,7,41.24
2020,3,8,8,79.23
2020,3,8,9,71.42
2020,3,8,10,70.04
2020,3,8,11,99.03
2020,3,8,12,88.45
2020,3,8,13,115.88
2020,3,8,14,86.44
2020,3,8,15,97.34
2020,3,8,16,61.95
2020,3,8,17,13.73
2020,3,8,18,0.0
2020,3,8,19,0.0
2020,3,8,20,0.0
2020,3,8,21,0.0
2020,3,8,22,0.0
2020,3,8,23,0.0
2020,3,9,0,0.0
2020,3,9,1,0.0
2020,3,9,2,0.0
2020,3,9,3,0.0
2020,3,9,4,0.0
2020,3,9,5,0.0
2020,3,9,6,0.0
2020,3,9,7,33.04
2020,3,9,8,81.75
2020,3,9,9,114.08
2020,3,9,10,185.38
2020,3,9,11,193.41
2020,3,9,12,211.24
2020,3,9,13,152.13
2020,3,9,14,157.19
2020,3,9,15,107.73
2020,3,9,16,73.86
2020,3,9,17,20.84
2020,3,9,18,0.0
2020,3,9,19,0.0
2020,3,9,20,0.0
2020,3,9,21,0.0
2020,3,9,22,0.0
2020,3,9,23,0.0
2020,3,10,0,0.0
2020,3,10,1,0.0
2020,3,10,2,0.0
2020,3,10,3,0.0
2020,3,10,4,0.0
2020,3,10,5,0.0
2020,3,10,6,0.0
2020,3,10,7,44.41
2020,3,10,8,112.59
2020,3,10,9,203.54
2020,3,10,10,303.11
2020,3,10,11,373.35
2020,3,10,12,361.16
2020,3,10,13,311.35
2020,3,10,14,231.9
2020,3,10,15,168.77
2020,3,10,16,102.53
2020,3,10,17,42.2
2020,3,10,18,0.0
2020,3,10,19,0.0
2020,3,10,20,0.0
2020,3,10,21,0.0
2020,3,10,22,0.0
2020,3,10,23,0.0
2020,3,11,0,0.0
2020,3,11,1,0.0
2020,3,11,2,0.0
2020,3,11,3,0.0
2020,3,11,4,0.0
2020,3,11,5,0.0
2020,3,11,6,0.0
2020,3,11,7,71.33
2020,3,11,8,152.82
2020,3,11,9,276.41
2020,3,11,10,368.55
2020,3,11,11,360.62
2020,3,11,12,296.12
2020,3,11,13,300.87
2020,3,11,14,201.84
2020,3,11,15,152.95
2020,3,11,16,121.91
2020,3,11,17,40.96
2020,3,11,18,0.0
2020,3,11,19,0.0
2020,3,11,20,0.0
2020,3,11,21,0.0
2020,3,11,22,0.0
2020,3,11,23,0.0
2020,3,12,0,0.0
2020,3,12,1,0.0
2020,3,12,2,0.0
2020,3,12,3,0.0
2020,3,12,4,0.0
2020,3,12,5,0.0
2020,3,12,6,0.0
2020,3,12,7,88.96
2020,3,12,8,235.96
2020,3,12,9,394.75
2020,3,12,10,516.74
2020,3,12,11,579.93
2020,3,12,12,572.41
2020,3,12,13,515.0
2020,3,12,14,451.64
2020,3,12,15,346.3
2020,3,12,16,222.38
2020,3,12,17,107.72
2020,3,12,18,0.0
2020,3,12,19,0.0
2020,3,12,20,0.0
2020,3,12,21,0.0
2020,3,12,22,0.0
2020,3,12,23,0.0
2020,3,13,0,0.0
2020,3,13,1,0.0
2020,3,13,2,0.0
2020,3,13,3,0.0
2020,3,13,4,0.0
2020,3,13,5,0.0
2020,3,13,6,0.0
2020,3,13,7,95.96
2020,3,13,8,245.77
2020,3,13,9,381.37
2020,3,13,10,521.52
2020,3,13,11,643.95
2020,3,13,12,653.41
2020,3,13,13,572.22
2020,3,13,14,452.45
2020,3,13,15,334.56
2020,3,13,16,191.2
2020,3,13,17,71.73
2020,3,13,18,6.56
2020,3,13,19,0.0
2020,3,13,20,0.0
2020,3,13,21,0.0
2020,3,13,22,0.0
2020,3,13,23,0.0
2020,3,14,0,0.0
2020,3,14,1,0.0
2020,3,14,2,0.0
2020,3,14,3,0.0
2020,3,14,4,0.0
2020,3,14,5,0.0
2020,3,14,6,0.0
2020,3,14,7,90.09
2020,3,14,8,228.46
2020,3,14,9,377.86
2020,3,14,10,481.27
2020,3,14,11,525.46
2020,3,14,12,578.32
2020,3,14,13,519.07
2020,3,14,14,423.49
2020,3,14,15,301.05
2020,3,14,16,188.8
2020,3,14,17,63.64
2020,3,14,18,6.64
2020,3,14,19,0.0
2020,3,14,20,0.0
2020,3,14,21,0.0
2020,3,14,22,0.0
2020,3,14,23,0.0
2020,3,15,0,0.0
2020,3,15,1,0.0
2020,3,15,2,0.0
2020,3,15,3,0.0
2020,3,15,4,0.0
2020,3,15,5,0.0
2020,3,15,6,6.27
2020,3,15,7,54.03
2020,3,15,8,157.32
2020,3,15,9,243.59
2020,3,15,10,360.95
2020,3,15,11,415.18
2020,3,15,12,456.66
2020,3,15,13,407.41
2020,3,15,14,368.45
2020,3,15,15,312.66
2020,3,15,16,206.9
2020,3,15,17,86.19
2020,3,15,18,7.77
2020,3,15,19,0.0
2020,3,15,20,0.0
2020,3,15,21,0.0
2020,3,15,22,0.0
2020,3,15,23,0.0
2020,3,16,0,0.0
2020,3,16,1,0.0
2020,3,16,2,0.0
2020,3,16,3,0.0
2020,3,16,4,0.0
2020,3,16,5,0.0
2020,3,16,6,8.84
2020,3,16,7,128.38
2020,3,16,8,325.9
2020,3,16,9,506.59
2020,3,16,10,640.48
2020,3,16,11,717.79
2020,3,16,12,765.94
2020,3,16,13,733.43
2020,3,16,14,648.47
2020,3,16,15,513.39
2020,3,16,16,344.09
2020,3,16,17,143.51
2020,3,16,18,10.2
2020,3,16,19,0.0
2020,3,16,20,0.0
2020,3,16,21,0.0
2020,3,16,22,0.0
2020,3,16,23,0.0
2020,3,17,0,0.0
2020,3,17,1,0.0
2020,3,17,2,0.0
2020,3,17,3,0.0
2020,3,17,4,0.0
2020,3,17,5,0.0
2020,3,17,6,9.53
2020,3,17,7,131.77
2020,3,17,8,321.16
2020,3,17,9,483.52
2020,3,17,10,619.69
2020,3,17,11,704.7
2020,3,17,12,745.3
2020,3,17,13,731.86
2020,3,17,14,640.55
2020,3,17,15,505.08
2020,3,17,16,334.54
2020,3,17,17,138.7
2020,3,17,18,10.12
2020,3,17,19,0.0
2020,3,17,20,0.0
2020,3,17,21,0.0
2020,3,17,22,0.0
2020,3,17,23,0.0
2020,3,18,0,0.0
2020,3,18,1,0.0
2020,3,18,2,0.0
2020,3,18,3,0.0
2020,3,18,4,0.0
2020,3,18,5,0.0
2020,3,18,6,8.8
2020,3,18,7,98.38
2020,3,18,8,212.18
2020,3,18,9,336.54
2020,3,18,10,456.8
2020,3,18,11,570.11
2020,3,18,12,677.61
2020,3,18,13,633.03
2020,3,18,14,573.27
2020,3,18,15,453.27
2020,3,18,16,298.8
2020,3,18,17,126.26
2020,3,18,18,9.8
2020,3,18,19,0.0
2020,3,18,20,0.0
2020,3,18,21,0.0
2020,3,18,22,0.0
2020,3,18,23,0.0
2020,3,19,0,0.0
2020,3,19,1,0.0
2020,3,19,2,0.0
2020,3,19,3,0.0
2020,3,19,4,0.0
2020,3,19,5,0.0
2020,3,19,6,11.02
2020,3,19,7,135.35
2020,3,19,8,320.1
2020,3,19,9,499.73
2020,3,19,10,614.26
2020,3,19,11,702.99
2020,3,19,12,686.66
2020,3,19,13,653.32
2020,3,19,14,582.18
2020,3,19,15,429.34
2020,3,19,16,278.56
2020,3,19,17,118.52
2020,3,19,18,9.65
2020,3,19,19,0.0
2020,3,19,20,0.0
2020,3,19,21,0.0
2020,3,19,22,0.0
2020,3,19,23,0.0
2020,3,20,0,0.0
2020,3,20,1,0.0
2020,3,20,2,0.0
2020,3,20,3,0.0
2020,3,20,4,0.0
2020,3,20,5,0.0
2020,3,20,6,11.2
2020,3,20,7,121.73
2020,3,20,8,287.08
2020,3,20,9,442.09
2020,3,20,10,569.81
2020,3,20,11,603.71
2020,3,20,12,634.86
2020,3,20,13,531.95
2020,3,20,14,506.25
2020,3,20,15,381.69
2020,3,20,16,240.07
2020,3,20,17,100.71
2020,3,20,18,8.05
2020,3,20,19,0.0
2020,3,20,20,0.0
2020,3,20,21,0.0
2020,3,20,22,0.0
2020,3,20,23,0.0
2020,3,21,0,0.0
2020,3,21,1,0.0
2020,3,21,2,0.0
2020,3,21,3,0.0
2020,3,21,4,0.0
2020,3,21,5,0.0
2020,3,21,6,12.46
2020,3,21,7,116.52
2020,3,21,8,274.52
2020,3,21,9,417.3
2020,3,21,10,561.52
2020,3,21,11,589.47
2020,3,21,12,597.8
2020,3,21,13,538.93
2020,3,21,14,508.34
2020,3,21,15,331.03
2020,3,21,16,214.12
2020,3,21,17,81.69
2020,3,21,18,9.48
2020,3,21,19,0.0
2020,3,21,20,0.0
2020,3,21,21,0.0
2020,3,21,22,0.0
2020,3,21,23,0.0
2020,3,22,0,0.0
2020,3,22,1,0.0
2020,3,22,2,0.0
2020,3,22,3,0.0
2020,3,22,4,0.0
2020,3,22,5,0.0
2020,3,22,6,9.48
2020,3,22,7,25.71
2020,3,22,8,85.36
2020,3,22,9,94.46
2020,3,22,10,97.5
2020,3,22,11,85.13
2020,3,22,12,217.45
2020,3,22,13,176.71
2020,3,22,14,95.8
2020,3,22,15,108.7
2020,3,22,16,62.0
2020,3,22,17,41.77
2020,3,22,18,8.66
2020,3,22,19,0.0
2020,3,22,20,0.0
2020,3,22,21,0.0
2020,3,22,22,0.0
2020,3,22,23,0.0
2020,3,23,0,0.0
2020,3,23,1,0.0
2020,3,23,2,0.0
2020,3,23,3,0.0
2020,3,23,4,0.0
2020,3,23,5,0.0
2020,3,23,6,12.23
2020,3,23,7,56.99
2020,3,23,8,120.82
2020,3,23,9,147.63
2020,3,23,10,222.45
2020,3,23,11,490.04
2020,3,23,12,268.7
2020,3,23,13,332.66
2020,3,23,14,401.12
2020,3,23,15,332.94
2020,3,23,16,183.23
2020,3,23,17,56.02
2020,3,23,18,9.16
2020,3,23,19,0.0
2020,3,23,20,0.0
2020,3,23,21,0.0
2020,3,23,22,0.0
2020,3,23,23,0.0
2020,3,24,0,0.0
2020,3,24,1,0.0
2020,3,24,2,0.0
2020,3,24,3,0.0
2020,3,24,4,0.0
2020,3,24,5,0.0
2020,3,24,6,14.6
2020,3,24,7,61.18
2020,3,24,8,162.81
2020,3,24,9,265.71
2020,3,24,10,401.07
2020,3,24,11,410.21
2020,3,24,12,486.83
2020,3,24,13,315.98
2020,3,24,14,354.43
2020,3,24,15,292.02
2020,3,24,16,176.96
2020,3,24,17,68.93
2020,3,24,18,11.48
2020,3,24,19,0.0
2020,3,24,20,0.0
2020,3,24,21,0.0
2020,3,24,22,0.0
2020,3,24,23,0.0
2020,3,25,0,0.0
2020,3,25,1,0.0
2020,3,25,2,0.0
2020,3,25,3,0.0
2020,3,25,4,0.0
2020,3,25,5,0.0
2020,3,25,6,12.67
2020,3,25,7,79.98
2020,3,25,8,151.28
2020,3,25,9,254.19
2020,3,25,10,328.68
2020,3,25,11,448.67
2020,3,25,12,395.77
2020,3,25,13,376.8
2020,3,25,14,376.75
2020,3,25,15,325.61
2020,3,25,16,204.92
2020,3,25,17,85.3
2020,3,25,18,12.02
2020,3,25,19,0.0
2020,3,25,20,0.0
2020,3,25,21,0.0
2020,3,25,22,0.0
2020,3,25,23,0.0
2020,3,26,0,0.0
2020,3,26,1,0.0
2020,3,26,2,0.0
2020,3,26,3,0.0
2020,3,26,4,0.0
2020,3,26,5,0.0
2020,3,26,6,18.85
2020,3,26,7,109.79
2020,3,26,8,248.62
2020,3,26,9,375.56
2020,3,26,10,451.81
2020,3,26,11,488.2
2020,3,26,12,543.49
2020,3,26,13,529.16
2020,3,26,14,456.2
2020,3,26,15,334.24
2020,3,26,16,211.33
2020,3,26,17,96.84
2020,3,26,18,13.61
2020,3,26,19,0.0
2020,3,26,20,0.0
2020,3,26,21,0.0
2020,3,26,22,0.0
2020,3,26,23,0.0
2020,3,27,0,0.0
2020,3,27,1,0.0
2020,3,27,2,0.0
2020,3,27,3,0.0
2020,3,27,4,0.0
2020,3,27,5,0.0
2020,3,27,6,22.63
2020,3,27,7,144.8
2020,3,27,8,320.05
2020,3,27,9,491.77
2020,3,27,10,627.54
2020,3,27,11,712.34
2020,3,27,12,730.2
2020,3,27,13,687.13
2020,3,27,14,639.86
2020,3,27,15,501.08
2020,3,27,16,329.28
2020,3,27,17,143.34
2020,3,27,18,18.9
2020,3,27,19,0.0
2020,3,27,20,0.0
2020,3,27,21,0.0
2020,3,27,22,0.0
2020,3,27,23,0.0
2020,3,28,0,0.0
2020,3,28,1,0.0
2020,3,28,2,0.0
2020,3,28,3,0.0
2020,3,28,4,0.0
2020,3,28,5,0.0
2020,3,28,6,26.9
2020,3,28,7,167.51
2020,3,28,8,341.99
2020,3,28,9,514.85
2020,3,28,10,615.2
2020,3,28,11,673.41
2020,3,28,12,601.36
2020,3,28,13,623.38
2020,3,28,14,531.66
2020,3,28,15,387.05
2020,3,28,16,247.66
2020,3,28,17,121.26
2020,3,28,18,17.43
2020,3,28,19,0.0
2020,3,28,20,0.0
2020,3,28,21,0.0
2020,3,28,22,0.0
2020,3,28,23,0.0
2020,3,29,0,0.0
2020,3,29,1,0.0
2020,3,29,2,0.0
2020,3,29,3,0.0
2020,3,29,4,0.0
2020,3,29,5,0.0
2020,3,29,6,29.51
2020,3,29,7,176.48
2020,3,29,8,369.56
2020,3,29,9,539.06
2020,3,29,10,663.43
2020,3,29,11,716.76
2020,3,29,12,738.77
2020,3,29,13,636.55
2020,3,29,14,539.04
2020,3,29,15,431.44
2020,3,29,16,282.62
2020,3,29,17,132.75
2020,3,29,18,19.09
2020,3,29,19,0.0
2020,3,29,20,0.0
2020,3,29,21,0.0
2020,3,29,22,0.0
2020,3,29,23,0.0
2020,3,30,0,0.0
2020,3,30,1,0.0
2020,3,30,2,0.0
2020,3,30,3,0.0
2020,3,30,4,0.0
2020,3,30,5,0.0
2020,3,30,6,25.3
